key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
t20s0001,Harare,,2019-05-05,female,T20,,20.0,SA Wittmann,Takashinga Sports Club
t20s0002,Auckland,,2005-02-17,male,T20,,20.0,RT Ponting,Eden Park
t20s0003,Southampton,,2005-06-13,male,T20,,20.0,KP Pietersen,The Rose Bowl
t20s0004,Johannesburg,,2005-10-21,male,T20,,20.0,JS Patel,New Wanderers Stadium
t20s0005,Brisbane,,2006-01-09,male,T20,,20.0,DR Martyn,"Brisbane Cricket Ground, Woolloongabba"
t20s0006,Auckland,,2006-02-16,male,T20,,20.0,DR Smith,Eden Park
t20s0007,Johannesburg,,2006-02-24,male,T20,,20.0,GC Smith,New Wanderers Stadium
t20s0008,Southampton,,2006-06-15,male,T20,,20.0,ST Jayasuriya,The Rose Bowl
t20s0009,Bristol,,2006-08-28,male,T20,,20.0,Shahid Afridi,County Ground
t20s0010,Johannesburg,,2006-12-01,male,T20,,20.0,KD Karthik,New Wanderers Stadium
t20s0011,Wellington,,2006-12-22,male,T20,,20.0,ST Jayasuriya,Westpac Stadium
t20s0012,Auckland,,2006-12-26,male,T20,,20.0,JEC Franklin,Eden Park
t20s0013,,,2007-01-09,male,T20,,20.0,CL White,Sydney Cricket Ground
t20s0014,London,,2007-06-28,male,T20,,20.0,PD Collingwood,Kennington Oval
t20s0015,London,,2007-06-29,male,T20,,20.0,OA Shah,Kennington Oval
t20s0016,Nairobi,,2007-09-01,male,T20,,20.0,Nazimuddin,Gymkhana Club Ground
t20s0017,Nairobi,,2007-09-02,male,T20,1.0,20.0,Imran Nazir,Gymkhana Club Ground
t20s0018,Nairobi,,2007-09-04,male,T20,,20.0,Younis Khan,Gymkhana Club Ground
t20s0019,Johannesburg,,2007-09-11,male,T20,,20.0,CH Gayle,New Wanderers Stadium
t20s0020,Cape Town,,2007-09-12,male,T20,1.0,20.0,BRM Taylor,Newlands
t20s0021,Durban,,2007-09-12,male,T20,1.0,20.0,Shahid Afridi,Kingsmead
t20s0022,Durban,,2007-09-12,male,T20,1.0,20.0,MR Gillespie,Kingsmead
t20s0023,Cape Town,,2007-09-13,male,T20,1.0,20.0,KP Pietersen,Newlands
t20s0024,Johannesburg,,2007-09-13,male,T20,1.0,20.0,Mohammad Ashraful,New Wanderers Stadium
t20s0025,Durban,,2007-09-14,male,T20,1.0,20.0,Mohammad Asif,Kingsmead
t20s0026,Cape Town,,2007-09-14,male,T20,1.0,20.0,NW Bracken,Newlands
t20s0027,Johannesburg,,2007-09-14,male,T20,1.0,20.0,ST Jayasuriya,New Wanderers Stadium
t20s0028,Cape Town,,2007-09-15,male,T20,,20.0,M Morkel,Newlands
t20s0029,Johannesburg,,2007-09-15,male,T20,1.0,20.0,ST Jayasuriya,New Wanderers Stadium
t20s0030,Cape Town,,2007-09-16,male,T20,,20.0,JA Morkel,Newlands
t20s0031,Cape Town,,2007-09-16,male,T20,1.0,20.0,B Lee,Newlands
t20s0032,Johannesburg,,2007-09-16,male,T20,1.0,20.0,DL Vettori,New Wanderers Stadium
t20s0033,Johannesburg,,2007-09-17,male,T20,1.0,20.0,Younis Khan,New Wanderers Stadium
t20s0034,Johannesburg,,2007-09-18,male,T20,1.0,20.0,CRD Fernando,New Wanderers Stadium
t20s0035,Johannesburg,,2007-09-18,male,T20,1.0,20.0,Misbah-ul-Haq,New Wanderers Stadium
t20s0036,Durban,,2007-09-18,male,T20,1.0,20.0,CD McMillan,Kingsmead
t20s0037,Durban,,2007-09-19,male,T20,1.0,20.0,Yuvraj Singh,Kingsmead
t20s0038,Durban,,2007-09-19,male,T20,,20.0,JM Kemp,Kingsmead
t20s0039,Durban,,2007-09-20,male,T20,,20.0,RG Sharma,Kingsmead
t20s0040,Cape Town,,2007-09-20,male,T20,1.0,20.0,Junaid Siddique,Newlands
t20s0041,Cape Town,,2007-09-20,male,T20,1.0,20.0,SR Clark,Newlands
t20s0042,Durban,,2007-09-22,male,T20,1.0,20.0,Yuvraj Singh,Kingsmead
t20s0043,Cape Town,,2007-09-22,male,T20,1.0,20.0,Umar Gul,Newlands
t20s0044,Johannesburg,,2007-09-24,male,T20,1.0,20.0,IK Pathan,New Wanderers Stadium
t20s0045,Mumbai,,2007-10-20,male,T20,,20.0,G Gambhir,Brabourne Stadium
t20s0046,Johannesburg,,2007-11-23,male,T20,,20.0,AB de Villiers,New Wanderers Stadium
t20s0047,Perth,,2007-12-11,male,T20,,20.0,A Symonds,Western Australia Cricket Association Ground
t20s0048,Port Elizabeth,,2007-12-16,male,T20,,20.0,JE Taylor,St George's Park
t20s0049,Johannesburg,,2008-01-18,male,T20,,20.0,SM Pollock,New Wanderers Stadium
t20s0050,,,2008-02-01,male,T20,,20.0,MJ Clarke,Melbourne Cricket Ground
t20s0051,Auckland,,2008-02-05,male,T20,,20.0,AD Mascarenhas,Eden Park
t20s0052,Christchurch,,2008-02-07,male,T20,,20.0,PD Collingwood,Jade Stadium
t20s0053,Karachi,,2008-04-20,male,T20,,20.0,Misbah-ul-Haq,National Stadium
t20s0054,Manchester,,2008-06-13,male,T20,,20.0,IR Bell,Old Trafford
t20s0055,Barbados,,2008-06-20,male,T20,,20.0,XM Marshall,"Kensington Oval, Bridgetown"
t20s0056,Belfast,,2008-08-03,male,T20,1.0,20.0,JD Nel,"Civil Service Cricket Club, Stormont"
t20s0057,Belfast,,2008-08-04,male,T20,1.0,20.0,RN ten Doeschate,"Civil Service Cricket Club, Stormont"
t20s0058,Belfast,,2008-08-04,male,T20,,20.0,AC Botha,"Civil Service Cricket Club, Stormont"
t20s0059,King City,,2008-10-11,male,T20,1.0,20.0,Shoaib Malik,Maple Leaf North-West Ground
t20s0060,King City,,2008-10-13,male,T20,1.0,20.0,ST Jayasuriya,Maple Leaf North-West Ground
t20s0061,Johannesburg,,2008-11-05,male,T20,,20.0,Abdur Razzak,New Wanderers Stadium
t20s0062,Auckland,,2008-12-26,male,T20,,20.0,CH Gayle,"Eden Park, Auckland"
t20s0063,Hamilton,,2008-12-28,male,T20,,20.0,JD Ryder,Seddon Park
t20s0064,,,2009-01-11,male,T20,,20.0,DA Warner,Melbourne Cricket Ground
t20s0065,Brisbane,,2009-01-13,male,T20,,20.0,MEK Hussey,"Brisbane Cricket Ground, Woolloongabba"
t20s0066,Colombo,,2009-02-10,male,T20,,20.0,YK Pathan,R Premadasa Stadium
t20s0067,,,2009-02-15,male,T20,,20.0,NW Bracken,Sydney Cricket Ground
t20s0068,Christchurch,,2009-02-25,male,T20,,20.0,BB McCullum,AMI Stadium
t20s0069,Wellington,,2009-02-27,male,T20,,20.0,BB McCullum,Westpac Stadium
t20s0070,Trinidad,,2009-03-15,male,T20,,20.0,RR Sarwan,"Queen's Park Oval, Port of Spain"
t20s0071,Johannesburg,,2009-03-27,male,T20,,20.0,DJ Hussey,New Wanderers Stadium
t20s0072,Centurion,,2009-03-29,male,T20,,20.0,RE van der Merwe,SuperSport Park
t20s0073,,,2009-05-07,male,T20,1.0,20.0,Shahid Afridi,Dubai International Cricket Stadium
t20s0074,London,,2009-06-05,male,T20,,20.0,TN de Grooth,Lord's
t20s0075,Nottingham,,2009-06-06,male,T20,1.0,20.0,PP Ojha,Trent Bridge
t20s0076,London,,2009-06-06,male,T20,1.0,20.0,CH Gayle,Kennington Oval
t20s0077,London,,2009-06-06,male,T20,1.0,20.0,IG Butler,Kennington Oval
t20s0078,London,,2009-06-07,male,T20,,20.0,LJ Wright,Kennington Oval
t20s0079,London,,2009-06-07,male,T20,1.0,20.0,AB de Villiers,Kennington Oval
t20s0080,Nottingham,,2009-06-08,male,T20,1.0,20.0,KC Sangakkara,Trent Bridge
t20s0081,Nottingham,,2009-06-08,male,T20,1.0,20.0,NJ O'Brien,Trent Bridge
t20s0082,London,,2009-06-09,male,T20,1.0,20.0,RE van der Merwe,Lord's
t20s0083,London,,2009-06-09,male,T20,1.0,20.0,Kamran Akmal,Lord's
t20s0084,Nottingham,,2009-06-10,male,T20,1.0,20.0,ST Jayasuriya,Trent Bridge
t20s0085,Nottingham,,2009-06-10,male,T20,1.0,20.0,Z Khan,Trent Bridge
t20s0086,Nottingham,,2009-06-11,male,T20,,20.0,JH Kallis,Trent Bridge
t20s0087,Nottingham,,2009-06-11,male,T20,1.0,20.0,AJ Redmond,Trent Bridge
t20s0088,London,,2009-06-12,male,T20,1.0,20.0,DJ Bravo,Lord's
t20s0089,London,,2009-06-12,male,T20,1.0,20.0,TM Dilshan,Lord's
t20s0090,London,,2009-06-13,male,T20,1.0,20.0,Umar Gul,Kennington Oval
t20s0091,London,,2009-06-13,male,T20,1.0,20.0,WD Parnell,Kennington Oval
t20s0092,London,,2009-06-14,male,T20,,20.0,RJ Sidebottom,Lord's
t20s0093,London,,2009-06-14,male,T20,1.0,20.0,DPMD Jayawardene,Lord's
t20s0094,London,,2009-06-15,male,T20,1.0,20.0,Kamran Akmal,Kennington Oval
t20s0095,London,,2009-06-15,male,T20,,20.0,RR Sarwan,Kennington Oval
t20s0096,Nottingham,,2009-06-16,male,T20,1.0,20.0,AB de Villiers,Trent Bridge
t20s0097,Nottingham,,2009-06-16,male,T20,1.0,20.0,BAW Mendis,Trent Bridge
t20s0098,Nottingham,,2009-06-18,male,T20,1.0,20.0,Shahid Afridi,Trent Bridge
t20s0099,Nottingham,,2009-06-18,female,T20,1.0,20.0,AL Watkins,Trent Bridge
t20s0100,London,,2009-06-19,male,T20,1.0,20.0,TM Dilshan,Kennington Oval
t20s0101,London,,2009-06-19,female,T20,,20.0,SC Taylor,Kennington Oval
t20s0102,London,,2009-06-21,male,T20,1.0,20.0,Shahid Afridi,Lord's
t20s0103,Derby,,2009-06-25,female,T20,,20.0,S Nitschke,County Ground
t20s0104,St Kitts,,2009-08-02,male,T20,,20.0,DJG Sammy,"Warner Park, Basseterre"
t20s0105,Colombo,,2009-08-12,male,T20,,20.0,Shahid Afridi,R Premadasa Stadium
t20s0106,Manchester,,2009-08-30,male,T20,,20.0,,Old Trafford
t20s0107,Colombo,,2009-09-02,male,T20,,20.0,DL Vettori,R Premadasa Stadium
t20s0108,Colombo,,2009-09-04,male,T20,,20.0,JD Ryder,R Premadasa Stadium
t20s0109,Paarl,,2009-10-28,female,T20,,20.0,DJS Dottin,Boland Bank Park
t20s0110,,,2009-11-12,male,T20,1.0,20.0,Imran Nazir,Dubai International Cricket Stadium
t20s0111,,,2009-11-13,male,T20,1.0,20.0,Umar Akmal,Dubai International Cricket Stadium
t20s0112,Johannesburg,,2009-11-13,male,T20,,20.0,EJG Morgan,New Wanderers Stadium
t20s0113,Centurion,,2009-11-15,male,T20,,20.0,LE Bosman,SuperSport Park
t20s0114,Nagpur,,2009-12-09,male,T20,,20.0,KC Sangakkara,"Vidarbha Cricket Association Stadium, Jamtha"
t20s0115,Chandigarh,,2009-12-12,male,T20,,20.0,Yuvraj Singh,"Punjab Cricket Association Stadium, Mohali"
t20s0116,Hamilton,,2010-02-03,male,T20,,20.0,DL Vettori,Seddon Park
t20s0117,,,2010-02-05,male,T20,,20.0,SW Tait,Melbourne Cricket Ground
t20s0118,,,2010-02-09,male,T20,1.0,20.0,B Zuiderent,Dubai International Cricket Stadium
t20s0119,,,2010-02-09,male,T20,1.0,20.0,Mohammad Nabi,Dubai International Cricket Stadium
t20s0120,,,2010-02-10,male,T20,1.0,20.0,AA Obanda,Dubai International Cricket Stadium
t20s0121,,,2010-02-11,male,T20,1.0,20.0,DT Johnston,Dubai International Cricket Stadium
t20s0122,,,2010-02-12,male,T20,1.0,20.0,RN ten Doeschate,Dubai International Cricket Stadium
t20s0123,,,2010-02-13,male,T20,1.0,20.0,Mohammad Shahzad,Dubai International Cricket Stadium
t20s0124,,,2010-02-13,male,T20,1.0,20.0,AR Cusack,Dubai International Cricket Stadium
t20s0125,,,2010-02-19,male,T20,1.0,20.0,EJG Morgan,Dubai International Cricket Stadium
t20s0126,,,2010-02-20,male,T20,1.0,20.0,Abdul Razzaq,Dubai International Cricket Stadium
t20s0127,Hobart,,2010-02-21,male,T20,,20.0,SW Tait,Bellerive Oval
t20s0128,,,2010-02-23,male,T20,,20.0,DA Warner,Sydney Cricket Ground
t20s0129,Wellington,,2010-02-26,male,T20,,20.0,MG Johnson,Westpac Stadium
t20s0130,Trinidad,,2010-02-28,male,T20,,20.0,AG Cremer,"Queen's Park Oval, Port of Spain"
t20s0131,Christchurch,,2010-02-28,male,T20,,20.0,BB McCullum,AMI Stadium
t20s0132,Guyana,,2010-04-30,male,T20,1.0,20.0,NL McCullum,Providence Stadium
t20s0133,Guyana,,2010-04-30,male,T20,,20.0,DJG Sammy,Providence Stadium
t20s0134,St Lucia,,2010-05-01,male,T20,1.0,20.0,Salman Butt,"Beausejour Stadium, Gros Islet"
t20s0135,St Lucia,,2010-05-01,male,T20,1.0,20.0,A Nehra,"Beausejour Stadium, Gros Islet"
t20s0136,St Lucia,,2010-05-02,male,T20,1.0,20.0,SR Watson,"Beausejour Stadium, Gros Islet"
t20s0137,St Lucia,,2010-05-02,male,T20,1.0,20.0,SK Raina,"Beausejour Stadium, Gros Islet"
t20s0138,Guyana,,2010-05-03,male,T20,1.0,20.0,DPMD Jayawardene,Providence Stadium
t20s0139,Guyana,,2010-05-03,male,T20,,20.0,DJG Sammy,Providence Stadium
t20s0140,Guyana,,2010-05-04,male,T20,1.0,20.0,NL McCullum,Providence Stadium
t20s0141,Guyana,,2010-05-04,male,T20,1.0,20.0,,Providence Stadium
t20s0142,Barbados,,2010-05-05,male,T20,1.0,20.0,MEK Hussey,"Kensington Oval, Bridgetown"
t20s0143,Barbados,,2010-05-05,male,T20,1.0,20.0,M Morkel,"Kensington Oval, Bridgetown"
t20s0144,Barbados,,2010-05-06,male,T20,1.0,20.0,JA Morkel,"Kensington Oval, Bridgetown"
t20s0145,Barbados,,2010-05-06,male,T20,1.0,20.0,KP Pietersen,"Kensington Oval, Bridgetown"
t20s0146,Barbados,,2010-05-07,male,T20,,20.0,DPMD Jayawardene,"Kensington Oval, Bridgetown"
t20s0147,Barbados,,2010-05-07,male,T20,1.0,20.0,DA Warner,"Kensington Oval, Bridgetown"
t20s0148,Barbados,,2010-05-08,male,T20,1.0,20.0,KP Pietersen,"Kensington Oval, Bridgetown"
t20s0149,Barbados,,2010-05-08,male,T20,1.0,20.0,IG Butler,"Kensington Oval, Bridgetown"
t20s0150,Barbados,,2010-05-09,male,T20,1.0,20.0,CL White,"Kensington Oval, Bridgetown"
t20s0151,Barbados,,2010-05-09,male,T20,,20.0,CH Gayle,"Kensington Oval, Bridgetown"
t20s0152,St Lucia,,2010-05-10,male,T20,1.0,20.0,TT Bresnan,"Beausejour Stadium, Gros Islet"
t20s0153,St Lucia,,2010-05-10,male,T20,1.0,20.0,Umar Akmal,"Beausejour Stadium, Gros Islet"
t20s0154,St Lucia,,2010-05-11,male,T20,,20.0,SPD Smith,"Beausejour Stadium, Gros Islet"
t20s0155,St Lucia,,2010-05-11,male,T20,1.0,20.0,AD Mathews,"Beausejour Stadium, Gros Islet"
t20s0156,St Lucia,,2010-05-13,female,T20,1.0,20.0,AJ Blackwell,"Beausejour Stadium, Gros Islet"
t20s0157,St Lucia,,2010-05-13,male,T20,1.0,20.0,SCJ Broad,"Beausejour Stadium, Gros Islet"
t20s0158,St Lucia,,2010-05-14,female,T20,,20.0,SJ McGlashan,"Beausejour Stadium, Gros Islet"
t20s0159,St Lucia,,2010-05-14,male,T20,1.0,20.0,MEK Hussey,"Beausejour Stadium, Gros Islet"
t20s0160,Barbados,,2010-05-16,female,T20,1.0,20.0,EA Perry,"Kensington Oval, Bridgetown"
t20s0161,Barbados,,2010-05-16,male,T20,1.0,20.0,C Kieswetter,"Kensington Oval, Bridgetown"
t20s0162,Antigua,,2010-05-19,male,T20,,20.0,R McLaren,"Sir Vivian Richards Stadium, North Sound"
t20s0163,Antigua,,2010-05-20,male,T20,,20.0,J Botha,"Sir Vivian Richards Stadium, North Sound"
t20s0164,Lauderhill,,2010-05-22,male,T20,1.0,20.0,SB Styris,Central Broward Regional Park Stadium Turf Ground
t20s0165,Lauderhill,,2010-05-23,male,T20,1.0,20.0,KMDN Kulasekara,Central Broward Regional Park Stadium Turf Ground
t20s0166,,,2010-06-12,male,T20,,20.0,YK Pathan,Harare Sports Club
t20s0167,,,2010-06-13,male,T20,,20.0,SK Raina,Harare Sports Club
t20s0168,Birmingham,,2010-07-05,male,T20,1.0,20.0,Umar Akmal,Edgbaston
t20s0169,Birmingham,,2010-07-06,male,T20,1.0,20.0,Mohammad Amir,Edgbaston
t20s0170,Cardiff,,2010-09-05,male,T20,,20.0,MH Yardy,Sophia Gardens
t20s0171,Cardiff,,2010-09-07,male,T20,,20.0,TT Bresnan,Sophia Gardens
t20s0172,Bloemfontein,,2010-10-08,male,T20,,20.0,GC Smith,OUTsurance Oval
t20s0173,Kimberley,,2010-10-10,male,T20,,20.0,JP Duminy,De Beers Diamond Oval
t20s0174,Abu Dhabi,,2010-10-26,male,T20,1.0,20.0,JP Duminy,Sheikh Zayed Stadium
t20s0175,Abu Dhabi,,2010-10-27,male,T20,1.0,20.0,J Theron,Sheikh Zayed Stadium
t20s0176,Perth,,2010-10-31,male,T20,,20.0,S Randiv,Western Australia Cricket Association Ground
t20s0177,Auckland,,2010-12-26,male,T20,,20.0,TG Southee,Eden Park
t20s0178,Hamilton,,2010-12-28,male,T20,,20.0,NL McCullum,Seddon Park
t20s0179,Nelson,,2010-12-30,female,T20,,20.0,SJ Coyte,Saxton Oval
t20s0180,Christchurch,,2010-12-30,male,T20,,20.0,Abdul Razzaq,AMI Stadium
t20s0181,Durban,,2011-01-09,male,T20,,20.0,RG Sharma,Moses Mabhida Stadium
t20s0182,,,2011-01-12,male,T20,,20.0,SR Watson,Adelaide Oval
t20s0183,,,2011-01-14,male,T20,,20.0,AJ Finch,Melbourne Cricket Ground
t20s0184,St Lucia,,2011-04-21,male,T20,,20.0,D Bishoo,"Beausejour Stadium, Gros Islet"
t20s0185,Trinidad,,2011-06-04,male,T20,,20.0,S Badrinath,"Queen's Park Oval, Port of Spain"
t20s0186,Bristol,,2011-06-25,male,T20,,20.0,DPMD Jayawardene,County Ground
t20s0187,Taunton,,2011-06-26,female,T20,,20.0,SC Taylor,County Ground
t20s0188,,,2011-08-06,male,T20,,20.0,TM Dilshan,Pallekele International Cricket Stadium
t20s0189,,,2011-08-08,male,T20,,20.0,BAW Mendis,Pallekele International Cricket Stadium
t20s0190,Manchester,,2011-08-31,male,T20,,20.0,JW Dernbach,Old Trafford
t20s0191,,,2011-09-16,male,T20,,20.0,Mohammad Hafeez,Harare Sports Club
t20s0192,,,2011-09-18,male,T20,,20.0,Mohammad Hafeez,Harare Sports Club
t20s0193,London,,2011-09-23,male,T20,,20.0,RS Bopara,Kennington Oval
t20s0194,London,,2011-09-25,male,T20,,20.0,GE Mathurin,Kennington Oval
t20s0195,Mirpur,,2011-10-11,male,T20,,20.0,Mushfiqur Rahim,Shere Bangla National Stadium
t20s0196,Cape Town,,2011-10-13,male,T20,,20.0,SR Watson,Newlands
t20s0197,,,2011-10-15,male,T20,,20.0,BB McCullum,Harare Sports Club
t20s0198,Johannesburg,,2011-10-16,male,T20,,20.0,J Theron,New Wanderers Stadium
t20s0199,,,2011-10-17,male,T20,,20.0,MJ Guptill,Harare Sports Club
t20s0200,Potchefstroom,,2011-10-29,female,T20,,20.0,,Senwes Park
t20s0201,Kolkata,,2011-10-29,male,T20,,20.0,KP Pietersen,Eden Gardens
t20s0202,Abu Dhabi,,2011-11-25,male,T20,1.0,20.0,Aizaz Cheema,Sheikh Zayed Stadium
t20s0203,Mirpur,,2011-11-29,male,T20,,20.0,Mohammad Hafeez,Shere Bangla National Stadium
t20s0204,Sydney,,2012-02-01,male,T20,,20.0,MS Wade,Stadium Australia
t20s0205,,,2012-02-03,male,T20,,20.0,RA Jadeja,Melbourne Cricket Ground
t20s0206,Auckland,,2012-02-11,male,T20,,20.0,MJ Guptill,Eden Park
t20s0207,Hamilton,,2012-02-14,male,T20,,20.0,JEC Franklin,Seddon Park
t20s0208,Wellington,,2012-02-17,female,T20,,20.0,A Shrubsole,Westpac Stadium
t20s0209,Wellington,,2012-02-17,male,T20,,20.0,MJ Guptill,Westpac Stadium
t20s0210,Hamilton,,2012-02-19,female,T20,,20.0,LA Marsh,Seddon Park
t20s0211,Hamilton,,2012-02-19,male,T20,,20.0,RE Levi,Seddon Park
t20s0212,,,2012-02-22,male,T20,,20.0,GH Dockrell,Mombasa Sports Club Ground
t20s0213,Auckland,,2012-02-22,female,T20,,20.0,JL Gunn,Eden Park
t20s0214,Auckland,,2012-02-22,male,T20,,20.0,J Botha,Eden Park
t20s0215,,,2012-02-23,male,T20,,20.0,PR Stirling,Mombasa Sports Club Ground
t20s0216,,,2012-02-23,male,T20,1.0,20.0,Umar Gul,Dubai International Cricket Stadium
t20s0217,,,2012-02-24,male,T20,,20.0,SO Ngoche,Mombasa Sports Club Ground
t20s0218,,,2012-02-25,male,T20,1.0,20.0,JM Bairstow,Dubai International Cricket Stadium
t20s0219,Abu Dhabi,,2012-02-27,male,T20,1.0,20.0,KP Pietersen,Sheikh Zayed Stadium
t20s0220,,,2012-03-13,male,T20,1.0,20.0,Mudassar Bukhari,Dubai International Cricket Stadium
t20s0221,,,2012-03-14,male,T20,1.0,20.0,Mohammad Shahzad,Dubai International Cricket Stadium
t20s0222,,,2012-03-14,male,T20,1.0,20.0,WB Rankin,Dubai International Cricket Stadium
t20s0223,Dubai,,2012-03-18,male,T20,1.0,20.0,Samiullah Shenwari,ICC Global Cricket Academy
t20s0224,,,2012-03-18,male,T20,1.0,20.0,EC Joyce,Dubai International Cricket Stadium
t20s0225,,,2012-03-22,male,T20,1.0,20.0,PR Stirling,Dubai International Cricket Stadium
t20s0226,,,2012-03-23,male,T20,1.0,20.0,RD Berrington,Dubai International Cricket Stadium
t20s0227,,,2012-03-23,male,T20,1.0,20.0,KJ O'Brien,Dubai International Cricket Stadium
t20s0228,,,2012-03-24,male,T20,1.0,20.0,PR Stirling,Dubai International Cricket Stadium
t20s0229,St Lucia,,2012-03-27,male,T20,,20.0,SR Watson,"Beausejour Stadium, Gros Islet"
t20s0230,Johannesburg,,2012-03-30,male,T20,,20.0,CA Ingram,New Wanderers Stadium
t20s0231,Barbados,,2012-03-30,male,T20,,20.0,DR Smith,"Kensington Oval, Bridgetown"
t20s0232,Hambantota,,2012-06-01,male,T20,,20.0,NLTC Perera,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
t20s0233,Hambantota,,2012-06-03,male,T20,,20.0,Shahid Afridi,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
t20s0234,Nottingham,,2012-06-24,male,T20,,20.0,AD Hales,Trent Bridge
t20s0235,Canterbury,,2012-06-26,female,T20,,20.0,SJ Taylor,St Lawrence Ground
t20s0236,Chelmsford,,2012-06-28,female,T20,,20.0,SJ Taylor,County Ground
t20s0237,Lauderhill,,2012-06-30,male,T20,1.0,20.0,CH Gayle,Central Broward Regional Park Stadium Turf Ground
t20s0238,Lauderhill,,2012-07-01,male,T20,1.0,20.0,SP Narine,Central Broward Regional Park Stadium Turf Ground
t20s0239,Belfast,,2012-07-18,male,T20,,20.0,Elias Sunny,"Civil Service Cricket Club, Stormont"
t20s0240,The Hague,,2012-07-25,male,T20,,20.0,,Sportpark Westvliet
t20s0241,The Hague,,2012-07-26,male,T20,,20.0,,Sportpark Westvliet
t20s0242,,,2012-08-07,male,T20,,20.0,IK Pathan,Pallekele International Cricket Stadium
t20s0243,Loughborough,,2012-09-04,female,T20,,20.0,A Shrubsole,Haslegrave Ground
t20s0244,,,2012-09-05,male,T20,1.0,20.0,Mohammad Hafeez,Dubai International Cricket Stadium
t20s0245,Loughborough,,2012-09-05,female,T20,,20.0,DN Wyatt,Haslegrave Ground
t20s0246,,,2012-09-07,male,T20,1.0,20.0,Saeed Ajmal,Dubai International Cricket Stadium
t20s0247,Chester-le-Street,,2012-09-08,female,T20,,20.0,LA Marsh,Riverside Ground
t20s0248,Chester-le-Street,,2012-09-08,male,T20,,20.0,DW Steyn,Riverside Ground
t20s0249,,,2012-09-10,male,T20,1.0,20.0,DA Warner,Dubai International Cricket Stadium
t20s0250,Manchester,,2012-09-10,female,T20,,20.0,SJ Taylor,Old Trafford
t20s0251,Manchester,,2012-09-10,male,T20,,20.0,,Old Trafford
t20s0252,Chennai,,2012-09-11,male,T20,,20.0,BB McCullum,"MA Chidambaram Stadium, Chepauk"
t20s0253,Birmingham,,2012-09-12,male,T20,,20.0,JC Buttler,Edgbaston
t20s0254,Northampton,,2012-09-13,female,T20,,20.0,A Brindle,County Ground
t20s0255,Hove,,2012-09-15,female,T20,,20.0,LS Greenway,County Ground
t20s0256,,,2012-09-16,female,T20,,20.0,DJS Dottin,Arundel Castle Cricket Club Ground
t20s0257,Hambantota,,2012-09-18,male,T20,,20.0,BAW Mendis,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
t20s0258,Colombo,,2012-09-19,male,T20,1.0,20.0,V Kohli,R Premadasa Stadium
t20s0259,Colombo,,2012-09-19,male,T20,1.0,20.0,SR Watson,R Premadasa Stadium
t20s0260,Hambantota,,2012-09-20,male,T20,1.0,20.0,JH Kallis,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
t20s0261,Colombo,,2012-09-21,male,T20,1.0,20.0,LJ Wright,R Premadasa Stadium
t20s0262,,,2012-09-21,male,T20,1.0,20.0,BB McCullum,Pallekele International Cricket Stadium
t20s0263,Colombo,,2012-09-22,male,T20,1.0,20.0,SR Watson,R Premadasa Stadium
t20s0264,Hambantota,,2012-09-22,male,T20,,20.0,AB de Villiers,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
t20s0265,Colombo,,2012-09-23,male,T20,1.0,20.0,Harbhajan Singh,R Premadasa Stadium
t20s0266,,,2012-09-23,male,T20,1.0,20.0,Nasir Jamshed,Pallekele International Cricket Stadium
t20s0267,Colombo,,2012-09-24,male,T20,1.0,20.0,,R Premadasa Stadium
t20s0268,,,2012-09-25,male,T20,1.0,20.0,Imran Nazir,Pallekele International Cricket Stadium
t20s0269,,,2012-09-26,female,T20,1.0,20.0,DJS Dottin,Galle International Stadium
t20s0270,,,2012-09-26,female,T20,,20.0,T Chetty,Galle International Stadium
t20s0271,,,2012-09-27,female,T20,1.0,20.0,EA Osborne,Galle International Stadium
t20s0272,,,2012-09-27,female,T20,1.0,20.0,LA Marsh,Galle International Stadium
t20s0273,,,2012-09-27,male,T20,1.0,20.0,J Charles,Pallekele International Cricket Stadium
t20s0274,,,2012-09-27,male,T20,,20.0,TM Dilshan,Pallekele International Cricket Stadium
t20s0275,,,2012-09-28,female,T20,,20.0,CR Seneviratna,Galle International Stadium
t20s0276,,,2012-09-28,female,T20,1.0,20.0,SFM Devine,Galle International Stadium
t20s0277,Colombo,,2012-09-28,male,T20,1.0,20.0,SR Watson,R Premadasa Stadium
t20s0278,Colombo,,2012-09-28,male,T20,1.0,20.0,Umar Gul,R Premadasa Stadium
t20s0279,,,2012-09-29,female,T20,1.0,20.0,CM Edwards,Galle International Stadium
t20s0280,,,2012-09-29,female,T20,1.0,20.0,JE Cameron,Galle International Stadium
t20s0281,,,2012-09-29,male,T20,,20.0,DPMD Jayawardene,Pallekele International Cricket Stadium
t20s0282,,,2012-09-29,male,T20,1.0,20.0,LJ Wright,Pallekele International Cricket Stadium
t20s0283,,,2012-09-30,female,T20,,20.0,SJ McGlashan,Galle International Stadium
t20s0284,,,2012-09-30,female,T20,1.0,20.0,SR Taylor,Galle International Stadium
t20s0285,Colombo,,2012-09-30,male,T20,1.0,20.0,V Kohli,R Premadasa Stadium
