batter,bowler,non_striker,runs_batter,runs_extras,runs_total,over,delivery_no,batting_team,inning_no,wickets_kind,wickets_player_out,review_by,review_umpire,review_batter,review_decision,bowling_team,key,review_umpires_call,replacements_role,review_type,replacements_match,runs_non_boundary,extras_type
KA Pollard,JO Holder,DR Mousley,6,0,6,8,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,DR Mousley,1,0,1,8,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,JO Holder,KA Pollard,1,0,1,8,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,SP Narine,KA Pollard,0,0,0,9,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,SP Narine,KA Pollard,1,0,1,9,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,DR Mousley,1,0,1,9,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,SP Narine,KA Pollard,1,0,1,9,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,DR Mousley,1,0,1,9,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,SP Narine,KA Pollard,0,0,0,9,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,DR Mousley,0,1,1,10,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,legbyes
DR Mousley,Ibrar Ahmad,KA Pollard,1,0,1,10,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,DR Mousley,1,0,1,10,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,Ibrar Ahmad,KA Pollard,0,0,0,10,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,Ibrar Ahmad,KA Pollard,0,0,0,10,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
DR Mousley,Ibrar Ahmad,KA Pollard,0,1,1,10,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,legbyes
DR Mousley,JO Holder,KA Pollard,0,0,0,11,1,MI Emirates,2,caught,DR Mousley,Abu Dhabi Knight Riders,RSA Palliyaguruge,DR Mousley,upheld,Abu Dhabi Knight Riders,ilt00083,,,wicket,,,
R Shepherd,JO Holder,KA Pollard,0,0,0,11,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,0,0,0,11,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,0,0,0,11,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,0,1,1,11,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,wides
R Shepherd,JO Holder,KA Pollard,5,0,5,11,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,R Shepherd,1,0,1,11,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,0,0,0,12,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,1,0,1,12,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,Ibrar Ahmad,KA Pollard,0,0,0,12,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,Ibrar Ahmad,KA Pollard,1,0,1,12,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,4,0,4,12,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,1,0,1,12,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,13,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,13,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,13,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,13,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,13,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,1,0,1,13,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,R Shepherd,2,0,2,14,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,R Shepherd,1,0,1,14,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,1,0,1,14,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,R Shepherd,1,0,1,14,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,0,0,0,14,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,4,0,4,14,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,0,0,15,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,1,0,1,15,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,SP Narine,KA Pollard,0,0,0,15,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,SP Narine,KA Pollard,0,0,0,15,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,SP Narine,KA Pollard,1,0,1,15,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,SP Narine,R Shepherd,0,1,1,15,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,legbyes
KA Pollard,Ibrar Ahmad,R Shepherd,4,0,4,16,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,0,1,1,16,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,wides
KA Pollard,Ibrar Ahmad,R Shepherd,6,0,6,16,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,2,0,2,16,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,4,0,4,16,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,4,0,4,16,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ibrar Ahmad,R Shepherd,1,0,1,16,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,0,0,0,17,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,6,0,6,17,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,0,0,0,17,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,0,1,1,17,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,wides
KA Pollard,Ali Khan,R Shepherd,2,0,2,17,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,0,0,0,17,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,R Shepherd,0,0,0,17,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
R Shepherd,JO Holder,KA Pollard,0,0,0,18,1,MI Emirates,2,caught,R Shepherd,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,JO Holder,KA Pollard,0,0,0,18,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,JO Holder,KA Pollard,1,0,1,18,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,JO Holder,AJ Hosein,1,0,1,18,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,JO Holder,KA Pollard,0,0,0,18,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,JO Holder,KA Pollard,0,0,0,18,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,AJ Hosein,6,0,6,19,1,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,AJ Hosein,1,0,1,19,2,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,Ali Khan,KA Pollard,0,0,0,19,3,MI Emirates,2,,,Abu Dhabi Knight Riders,RSA Palliyaguruge,AJ Hosein,struck down,Abu Dhabi Knight Riders,ilt00083,,,wicket,,,
AJ Hosein,Ali Khan,KA Pollard,0,1,1,19,3,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,wides
AJ Hosein,Ali Khan,KA Pollard,1,0,1,19,4,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
KA Pollard,Ali Khan,AJ Hosein,1,0,1,19,5,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
AJ Hosein,Ali Khan,KA Pollard,1,0,1,19,6,MI Emirates,2,,,,,,,Abu Dhabi Knight Riders,ilt00083,,,,,,
T Kohler-Cadmore,Mohammad Amir,J Charles,1,0,1,0,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
J Charles,Mohammad Amir,T Kohler-Cadmore,1,0,1,0,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,J Charles,2,0,2,0,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,J Charles,0,0,0,0,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,J Charles,0,0,0,0,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,J Charles,0,0,0,0,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
J Charles,DA Payne,T Kohler-Cadmore,0,0,0,1,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
J Charles,DA Payne,T Kohler-Cadmore,0,0,0,1,2,Sharjah Warriorz,1,caught,J Charles,Desert Vipers,Akbar Ali,J Charles,upheld,Desert Vipers,ilt00084,,,wicket,,,
WIA Fernando,DA Payne,T Kohler-Cadmore,0,0,0,1,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
WIA Fernando,DA Payne,T Kohler-Cadmore,0,0,0,1,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
WIA Fernando,DA Payne,T Kohler-Cadmore,1,0,1,1,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,DA Payne,WIA Fernando,1,0,1,1,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,0,0,0,2,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,0,0,0,2,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,4,0,4,2,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,0,0,0,2,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,0,0,0,2,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Mohammad Amir,WIA Fernando,1,0,1,2,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,WIA Fernando,0,1,1,3,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,legbyes
WIA Fernando,Khuzaima Tanveer,T Kohler-Cadmore,0,0,0,3,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
WIA Fernando,Khuzaima Tanveer,T Kohler-Cadmore,1,0,1,3,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,WIA Fernando,4,0,4,3,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,WIA Fernando,0,0,0,3,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,WIA Fernando,0,0,0,3,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
WIA Fernando,DA Payne,T Kohler-Cadmore,0,0,0,4,1,Sharjah Warriorz,1,caught,WIA Fernando,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,T Kohler-Cadmore,0,0,0,4,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,T Kohler-Cadmore,4,0,4,4,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,T Kohler-Cadmore,0,0,0,4,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,T Kohler-Cadmore,4,0,4,4,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,T Kohler-Cadmore,0,0,0,4,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,0,0,0,5,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,0,0,0,5,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,1,0,1,5,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,T Kohler-Cadmore,4,0,4,5,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,T Kohler-Cadmore,1,0,1,5,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,1,0,1,5,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,0,0,0,6,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,4,0,4,6,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,6,0,6,6,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,0,0,0,6,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,1,0,1,6,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,T Kohler-Cadmore,4,0,4,6,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,JJ Roy,0,0,0,7,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,JJ Roy,0,0,0,7,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,JJ Roy,0,0,0,7,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,JJ Roy,6,0,6,7,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,Khuzaima Tanveer,JJ Roy,0,1,1,7,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,legbyes
JJ Roy,Khuzaima Tanveer,T Kohler-Cadmore,1,0,1,7,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,T Kohler-Cadmore,0,0,0,8,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,T Kohler-Cadmore,4,0,4,8,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,T Kohler-Cadmore,1,0,1,8,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,1,1,2,8,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,noballs
JJ Roy,SM Curran,T Kohler-Cadmore,0,1,1,8,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,legbyes
T Kohler-Cadmore,SM Curran,JJ Roy,0,0,0,8,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,SM Curran,JJ Roy,1,0,1,8,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,1,0,1,9,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,T Kohler-Cadmore,1,0,1,9,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,6,0,6,9,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,1,0,1,9,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,T Kohler-Cadmore,1,0,1,9,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
T Kohler-Cadmore,PWH de Silva,JJ Roy,0,1,1,9,5,Sharjah Warriorz,1,stumped,T Kohler-Cadmore,,,,,Desert Vipers,ilt00084,,,,,,wides
TL Seifert,PWH de Silva,JJ Roy,0,0,0,9,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DW Lawrence,TL Seifert,0,1,1,10,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,wides
JJ Roy,DW Lawrence,TL Seifert,1,0,1,10,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,DW Lawrence,JJ Roy,0,0,0,10,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,DW Lawrence,JJ Roy,1,0,1,10,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DW Lawrence,TL Seifert,4,0,4,10,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DW Lawrence,TL Seifert,4,0,4,10,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DW Lawrence,TL Seifert,1,0,1,10,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,TL Seifert,0,0,0,11,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,TL Seifert,1,0,1,11,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,Mohammad Amir,JJ Roy,6,0,6,11,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,Mohammad Amir,JJ Roy,1,0,1,11,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,TL Seifert,0,0,0,11,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,TL Seifert,0,0,0,11,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,DA Payne,JJ Roy,1,0,1,12,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,TL Seifert,0,0,0,12,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,TL Seifert,2,0,2,12,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,TL Seifert,4,0,4,12,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,DA Payne,TL Seifert,1,0,1,12,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,DA Payne,JJ Roy,1,0,1,12,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,PWH de Silva,JJ Roy,0,0,0,13,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,PWH de Silva,JJ Roy,1,0,1,13,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,TL Seifert,1,0,1,13,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,PWH de Silva,JJ Roy,1,0,1,13,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,TL Seifert,2,0,2,13,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,PWH de Silva,TL Seifert,0,0,0,13,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,SM Curran,JJ Roy,2,0,2,14,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,SM Curran,JJ Roy,1,0,1,14,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,TL Seifert,0,0,0,14,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,TL Seifert,0,1,1,14,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,wides
JJ Roy,SM Curran,TL Seifert,1,0,1,14,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,SM Curran,JJ Roy,1,0,1,14,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,SM Curran,TL Seifert,2,0,2,14,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,Khuzaima Tanveer,JJ Roy,0,0,0,15,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
TL Seifert,Khuzaima Tanveer,JJ Roy,0,0,0,15,2,Sharjah Warriorz,1,bowled,TL Seifert,,,,,Desert Vipers,ilt00084,,,,,,
Rohan Mustafa,Khuzaima Tanveer,JJ Roy,0,0,0,15,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
Rohan Mustafa,Khuzaima Tanveer,JJ Roy,0,0,0,15,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
Rohan Mustafa,Khuzaima Tanveer,JJ Roy,2,0,2,15,5,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
Rohan Mustafa,Khuzaima Tanveer,JJ Roy,0,0,0,15,6,Sharjah Warriorz,1,bowled,Rohan Mustafa,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,AC Agar,0,0,0,16,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,AC Agar,2,0,2,16,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,AC Agar,4,0,4,16,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,AC Agar,0,0,0,16,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
JJ Roy,Mohammad Amir,AC Agar,0,0,0,16,5,Sharjah Warriorz,1,bowled,JJ Roy,,,,,Desert Vipers,ilt00084,,,,,,
LWP Wells,Mohammad Amir,AC Agar,1,0,1,16,6,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,"[{'in': 'LWP Wells', 'out': 'WIA Fernando', 'team': 'Sharjah Warriorz', 'reason': 'impact_player'}]",,
LWP Wells,Khuzaima Tanveer,AC Agar,0,0,0,17,1,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
LWP Wells,Khuzaima Tanveer,AC Agar,2,0,2,17,2,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
LWP Wells,Khuzaima Tanveer,AC Agar,0,0,0,17,3,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
LWP Wells,Khuzaima Tanveer,AC Agar,6,0,6,17,4,Sharjah Warriorz,1,,,,,,,Desert Vipers,ilt00084,,,,,,
