balls_per_over,city,date,gender,match_type,match_type_number,overs,player_of_match,season,team_type,venue,key,supersubs,bowl_out,missing
6,Bangi,2022-12-19,male,T20,1968,20,,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02386,,,['player_of_match']
6,Bangi,2022-12-19,male,T20,1969,20,Virandeep Singh,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02387,,,
6,Nairobi,2022-12-19,female,T20,1331,20,V Abuga,2022/23,international,"Gymkhana Club Ground, Nairobi",t20s02388,,,
6,Kigali City,2022-12-19,male,T20,1970,20,SA Jumbe,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02389,,,
6,Mumbai,2022-12-20,female,T20,1332,20,A Gardner,2022/23,international,"Brabourne Stadium, Mumbai",t20s02390,,,
6,Kigali City,2022-12-20,male,T20,1972,20,K Nassoro,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02391,,,
6,Kigali City,2022-12-20,male,T20,1973,20,Bilal Hassun,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02392,,,
6,Nairobi,2022-12-21,female,T20,1333,20,PZ Kamunya,2022/23,international,"Gymkhana Club Ground, Nairobi",t20s02393,,,
6,Nairobi,2022-12-21,female,T20,1334,20,E Anyipo,2022/23,international,"Gymkhana Club Ground, Nairobi",t20s02394,,,
6,Bangi,2022-12-21,male,T20,1974,20,Rizwan Butt,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02395,,,
6,Bangi,2022-12-21,male,T20,1975,20,,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02396,,,
6,Bridgetown,2022-12-22,female,T20,1335,20,FR Davies,2022/23,international,"Kensington Oval, Bridgetown, Barbados",t20s02397,,,
6,Kigali City,2022-12-22,male,T20,1978,20,AM Kimote,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02398,,,
6,Kigali City,2022-12-22,male,T20,1979,20,S Sesazi,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02399,,,
6,Bangi,2022-12-22,male,T20,1976,20,Ahmed Faiz,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02400,,,
6,Bangi,2022-12-22,male,T20,1977,20,,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02401,,,
6,Bangi,2022-12-23,male,T20,1981,20,Sohail Ahmed,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02402,,,
6,Kigali City,2022-12-23,male,T20,1982,20,J Baguma,2022/23,international,"Gahanga International Cricket Stadium, Rwanda",t20s02403,,,
6,Bangi,2022-12-23,male,T20,1980,20,Mohammad Rizlan,2022/23,international,"UKM-YSD Cricket Oval, Bangi",t20s02404,,,
6,Mumbai,2023-01-03,male,T20,1984,20,DJ Hooda,2022/23,international,"Wankhede Stadium, Mumbai",t20s02405,,,
6,Pune,2023-01-05,male,T20,1985,20,MD Shanaka,2022/23,international,"Maharashtra Cricket Association Stadium, Pune",t20s02406,,,
6,Rajkot,2023-01-07,male,T20,1986,20,SA Yadav,2022/23,international,"Saurashtra Cricket Association Stadium, Rajkot",t20s02407,,,
6,Harare,2023-01-12,male,T20,1987,20,RP Burl,2022/23,international,Harare Sports Club,t20s02408,,,
6,Harare,2023-01-14,male,T20,1988,20,GR Adair,2022/23,international,Harare Sports Club,t20s02409,,,
6,Harare,2023-01-15,male,T20,1989,20,RP Burl,2022/23,international,Harare Sports Club,t20s02410,,,
6,East London,2023-01-19,female,T20,1342,20,AB Kaur,2022/23,international,"Buffalo Park, East London",t20s02411,,,
6,East London,2023-01-21,female,T20,1343,20,M Klaas,2022/23,international,"Buffalo Park, East London",t20s02412,,,
6,East London,2023-01-23,female,T20,1344,20,S Mandhana,2022/23,international,"Buffalo Park, East London",t20s02413,,,
6,Sydney,2023-01-24,female,T20,1345,20,ML Schutt,2022/23,international,"North Sydney Oval, Sydney",t20s02414,,,
6,East London,2023-01-25,female,T20,1346,20,T Brits,2022/23,international,"Buffalo Park, East London",t20s02415,,,
6,Hobart,2023-01-26,female,T20,1347,20,BL Mooney,2022/23,international,"Bellerive Oval, Hobart",t20s02416,,,
6,Ranchi,2023-01-27,male,T20,1990,20,DJ Mitchell,2022/23,international,"JSCA International Stadium Complex, Ranchi",t20s02417,,,
6,East London,2023-01-28,female,T20,1348,20,,2022/23,international,"Buffalo Park, East London",t20s02418,,,
6,Lucknow,2023-01-29,male,T20,1991,20,SA Yadav,2022/23,international,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",t20s02419,,,
6,East London,2023-01-30,female,T20,1349,20,DB Sharma,2022/23,international,"Buffalo Park, East London",t20s02420,,,
6,Ahmedabad,2023-02-01,male,T20,1992,20,Shubman Gill,2022/23,international,"Narendra Modi Stadium, Ahmedabad",t20s02421,,,
6,East London,2023-02-02,female,T20,1350,20,CL Tryon,2022/23,international,"Buffalo Park, East London",t20s02422,,,
6,Phnom Penh,2023-02-09,female,T20,1352,20,Shafina Mahesh,2022/23,international,Morodok Techo National Stadium,t20s02423,,,
6,Phnom Penh,2023-02-10,female,T20,1353,20,Shafina Mahesh,2022/23,international,Morodok Techo National Stadium,t20s02424,,,
6,Cape Town,2023-02-10,female,T20,1354,20,AC Jayangani,2022/23,international,"Newlands, Cape Town",t20s02425,,,
6,Paarl,2023-02-11,female,T20,1357,20,A Gardner,2022/23,international,"Boland Park, Paarl",t20s02426,,,
6,Paarl,2023-02-11,female,T20,1356,20,NR Sciver-Brunt,2022/23,international,"Boland Park, Paarl",t20s02427,,,
6,Phnom Penh,2023-02-11,female,T20,1355,20,H Dhavina,2022/23,international,Morodok Techo National Stadium,t20s02428,,,
6,Phnom Penh,2023-02-12,female,T20,1358,20,Vinu Kumar,2022/23,international,Morodok Techo National Stadium,t20s02429,,,
6,Cape Town,2023-02-12,female,T20,1359,20,JI Rodrigues,2022/23,international,"Newlands, Cape Town",t20s02430,,,
6,Cape Town,2023-02-12,female,T20,1360,20,H Madavi,2022/23,international,"Newlands, Cape Town",t20s02431,,,
6,Paarl,2023-02-13,female,T20,1361,20,A Capsey,2022/23,international,"Boland Park, Paarl",t20s02432,,,
6,Paarl,2023-02-13,female,T20,1362,20,CL Tryon,2022/23,international,"Boland Park, Paarl",t20s02433,,,
6,Gqeberha,2023-02-14,female,T20,1363,20,G Wareham,2022/23,international,"St George's Park, Gqeberha",t20s02434,,,
6,Cape Town,2023-02-15,female,T20,1364,20,DB Sharma,2022/23,international,"Newlands, Cape Town",t20s02435,,,
6,Cape Town,2023-02-15,female,T20,1365,20,Muneeba Ali,2022/23,international,"Newlands, Cape Town",t20s02436,,,
6,Gqeberha,2023-02-16,female,T20,1366,20,AJ Healy,2022/23,international,"St George's Park, Gqeberha",t20s02437,,,
6,Cape Town,2023-02-17,female,T20,1367,20,SW Bates,2022/23,international,"Newlands, Cape Town",t20s02438,,,
6,Cape Town,2023-02-17,female,T20,1368,20,HK Matthews,2022/23,international,"Newlands, Cape Town",t20s02439,,,
6,Gqeberha,2023-02-18,female,T20,1369,20,NR Sciver-Brunt,2022/23,international,"St George's Park, Gqeberha",t20s02440,,,
6,Gqeberha,2023-02-18,female,T20,1370,20,TM McGrath,2022/23,international,"St George's Park, Gqeberha",t20s02441,,,
6,Paarl,2023-02-19,female,T20,1372,20,AC Kerr,2022/23,international,"Boland Park, Paarl",t20s02442,,,
6,Paarl,2023-02-19,female,T20,1371,20,HK Matthews,2022/23,international,"Boland Park, Paarl",t20s02443,,,
6,Gqeberha,2023-02-20,female,T20,1373,20,S Mandhana,2022/23,international,"St George's Park, Gqeberha",t20s02444,,,
6,Cape Town,2023-02-21,female,T20,1374,20,NR Sciver-Brunt,2022/23,international,"Newlands, Cape Town",t20s02445,,,
6,Cape Town,2023-02-21,female,T20,1375,20,L Wolvaardt,2022/23,international,"Newlands, Cape Town",t20s02446,,,
6,Buenos Aires,2023-02-21,male,T20,1996,20,,2022/23,international,"St Albans Club, Buenos Aires",t20s02447,,,
6,Buenos Aires,2023-02-22,male,T20,1997,20,,2022/23,international,"Belgrano Athletic Club Ground, Buenos Aires",t20s02448,,,
6,Cape Town,2023-02-23,female,T20,1376,20,A Gardner,2022/23,international,"Newlands, Cape Town",t20s02449,,,
6,Murcia,2023-02-24,male,T20,1999,20,,2022/23,international,La Manga Club Bottom Ground,t20s02450,,,
6,Cape Town,2023-02-24,female,T20,1377,20,T Brits,2022/23,international,"Newlands, Cape Town",t20s02451,,,
6,Buenos Aires,2023-02-25,male,T20,2003,20,KS Leverock,2022/23,international,"St Albans Club, Buenos Aires",t20s02452,,,
6,Buenos Aires,2023-02-25,male,T20,2002,20,,2022/23,international,"Hurlingham Club Ground, Buenos Aires",t20s02453,,,
6,Murcia,2023-02-25,male,T20,2000,20,C Rumistrzewicz,2022/23,international,La Manga Club Bottom Ground,t20s02454,,,
6,Murcia,2023-02-25,male,T20,2001,20,Mohammad Kamran,2022/23,international,La Manga Club Bottom Ground,t20s02455,,,
6,Cape Town,2023-02-26,female,T20,1378,20,BL Mooney,2022/23,international,"Newlands, Cape Town",t20s02456,,,
6,Murcia,2023-02-26,male,T20,2004,20,Shafat Ali Syed,2022/23,international,La Manga Club Bottom Ground,t20s02457,,,
6,Murcia,2023-02-26,male,T20,2005,20,Atif Mehmood,2022/23,international,La Manga Club Bottom Ground,t20s02458,,,
6,Buenos Aires,2023-02-26,male,T20,2006,20,M Taylor,2022/23,international,"Hurlingham Club Ground, Buenos Aires",t20s02459,,,
6,Buenos Aires,2023-02-26,male,T20,2007,20,DMW Rawlins,2022/23,international,"Belgrano Athletic Club Ground, Buenos Aires",t20s02460,,,
6,Buenos Aires,2023-02-28,male,T20,2008,20,YSD Seneveratne,2022/23,international,"St Albans Club, Buenos Aires",t20s02461,,,
6,Buenos Aires,2023-02-28,male,T20,2009,20,KS Leverock,2022/23,international,"Belgrano Athletic Club Ground, Buenos Aires",t20s02462,,,
6,Buenos Aires,2023-03-02,male,T20,2011,20,LA Musiani,2022/23,international,"St Albans Club, Buenos Aires",t20s02463,,,
6,Buenos Aires,2023-03-02,male,T20,2010,20,RA Sealy,2022/23,international,"Hurlingham Club Ground, Buenos Aires",t20s02464,,,
6,Buenos Aires,2023-03-04,male,T20,2012,20,KS Leverock,2022/23,international,"Hurlingham Club Ground, Buenos Aires",t20s02465,,,
6,Buenos Aires,2023-03-04,male,T20,2013,20,,2022/23,international,"Belgrano Athletic Club Ground, Buenos Aires",t20s02466,,,['player_of_match']
6,Mong Kok,2023-03-08,male,T20,2015,20,Aizaz Khan,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02467,,,
6,Mong Kok,2023-03-08,male,T20,2014,20,Virandeep Singh,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02468,,,
6,Chattogram,2023-03-09,male,T20,2018,20,Nazmul Hossain Shanto,2022/23,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02469,,,
6,Mong Kok,2023-03-09,male,T20,2016,20,Muhammad Amir,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02470,,,
6,Mong Kok,2023-03-09,male,T20,2017,20,Haroon Arshad,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02471,,,
6,Mong Kok,2023-03-11,male,T20,2019,20,Imran Anwar,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02472,,,
6,Mong Kok,2023-03-11,male,T20,2020,20,Aizaz Khan,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02473,,,
6,Dhaka,2023-03-12,male,T20,2023,20,Mehedi Hasan Miraz,2022/23,international,"Shere Bangla National Stadium, Mirpur",t20s02474,,,
6,Mong Kok,2023-03-12,male,T20,2021,20,,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02475,,,['player_of_match']
6,Mong Kok,2023-03-12,male,T20,2022,20,Yasim Murtaza,2022/23,international,"Mission Road Ground, Mong Kok, Hong Kong",t20s02476,,,
6,Dhaka,2023-03-14,male,T20,2026,20,Liton Das,2022/23,international,"Shere Bangla National Stadium, Mirpur",t20s02477,,,
6,Centurion,2023-03-25,male,T20,2031,20,R Powell,2022/23,international,"SuperSport Park, Centurion",t20s02478,,,
6,Centurion,2023-03-26,male,T20,2032,20,Q de Kock,2022/23,international,"SuperSport Park, Centurion",t20s02479,,,
6,,2023-03-27,female,T20,1390,20,H Ishimwe,2022/23,international,Tafawa Balewa Square (TBS) Cricket Oval,t20s02480,,,
6,Chattogram,2023-03-27,male,T20,2034,20,Rony Talukdar,2022/23,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02481,,,
6,Johannesburg,2023-03-28,male,T20,2036,20,AS Joseph,2022/23,international,"The Wanderers Stadium, Johannesburg",t20s02482,,,
6,Chattogram,2023-03-29,male,T20,2037,20,Shakib Al Hasan,2022/23,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02483,,,
6,Chattogram,2023-03-31,male,T20,2038,20,PR Stirling,2022/23,international,"Zahur Ahmed Chowdhury Stadium, Chattogram",t20s02484,,,
6,Auckland,2023-04-02,male,T20,2039,20,KIC Asalanka,2022/23,international,"Eden Park, Auckland",t20s02485,,,
6,Dunedin,2023-04-05,male,T20,2040,20,AF Milne,2022/23,international,"University Oval, Dunedin",t20s02486,,,
6,Queenstown,2023-04-08,male,T20,2041,20,TL Seifert,2022/23,international,"John Davies Oval, Queenstown",t20s02487,,,
6,Albergaria,2023-04-10,male,T20,2042,20,Kuldeep,2023,international,Santarem Cricket Ground,t20s02488,,,['umpires']
6,Albergaria,2023-04-11,male,T20,2043,20,SP Gomes,2023,international,Santarem Cricket Ground,t20s02489,,,['umpires']
6,Albergaria,2023-04-11,male,T20,2044,20,Azhar Andani,2023,international,Santarem Cricket Ground,t20s02490,,,['umpires']
6,Lahore,2023-04-14,male,T20,2045,20,Haris Rauf,2023,international,"Gaddafi Stadium, Lahore",t20s02491,,,
6,Lahore,2023-04-15,male,T20,2046,20,Babar Azam,2023,international,"Gaddafi Stadium, Lahore",t20s02492,,,
6,Lahore,2023-04-17,male,T20,2047,20,TWM Latham,2023,international,"Gaddafi Stadium, Lahore",t20s02493,,,
6,Rawalpindi,2023-04-20,male,T20,2048,20,,2023,international,Rawalpindi Cricket Stadium,t20s02494,,,
6,Rawalpindi,2023-04-24,male,T20,2049,20,MS Chapman,2023,international,Rawalpindi Cricket Stadium,t20s02495,,,
6,Windhoek,2023-04-25,female,T20,1412,20,W Mwatile,2023,international,"United Cricket Club Ground, Windhoek",t20s02496,,,
6,Bangkok,2023-04-25,female,T20,1410,20,SM Mayers,2023,international,"Terdthai Cricket Ground, Bangkok",t20s02497,,,
6,Windhoek,2023-04-25,female,T20,1411,20,Khushi Sharma,2023,international,"United Cricket Club Ground, Windhoek",t20s02498,,,
6,Windhoek,2023-04-26,female,T20,1413,20,M Hill,2023,international,"United Cricket Club Ground, Windhoek",t20s02499,,,
6,Bangkok,2023-04-27,female,T20,1414,20,N Boochatham,2023,international,"Terdthai Cricket Ground, Bangkok",t20s02500,,,
6,Windhoek,2023-04-27,female,T20,1415,20,C Aweko,2023,international,"United Cricket Club Ground, Windhoek",t20s02501,,,
6,Windhoek,2023-04-27,female,T20,1416,20,KA Green,2023,international,"United Cricket Club Ground, Windhoek",t20s02502,,,
6,Bangkok,2023-04-28,female,T20,1417,20,N Chantam,2023,international,"Terdthai Cricket Ground, Bangkok",t20s02503,,,
6,Windhoek,2023-04-29,female,T20,1420,20,W Mwatile,2023,international,"United Cricket Club Ground, Windhoek",t20s02504,,,
6,Windhoek,2023-04-30,female,T20,1423,20,,2023,international,"United Cricket Club Ground, Windhoek",t20s02505,,,
6,Windhoek,2023-05-01,female,T20,1426,20,Theertha Satish,2023,international,"United Cricket Club Ground, Windhoek",t20s02506,,,
6,Windhoek,2023-05-01,female,T20,1427,20,C Aweko,2023,international,"United Cricket Club Ground, Windhoek",t20s02507,,,
6,Windhoek,2023-05-02,female,T20,1428,20,S Nampiina,2023,international,"United Cricket Club Ground, Windhoek",t20s02508,,,
6,Gibraltar,2023-05-04,male,T20,2055,20,Sirajullah Khadim,2023,international,Europa Sports Complex,t20s02509,,,
6,Gibraltar,2023-05-04,male,T20,2056,20,KJ Stagno,2023,international,Europa Sports Complex,t20s02510,,,
6,Gibraltar,2023-05-05,male,T20,2057,20,F Stoman,2023,international,Europa Sports Complex,t20s02511,,,
6,Gibraltar,2023-05-05,male,T20,2058,20,IDM Latin,2023,international,Europa Sports Complex,t20s02512,,,['umpires']
6,Gibraltar,2023-05-06,male,T20,2061,20,Kuldeep,2023,international,Europa Sports Complex,t20s02513,,,
6,Gibraltar,2023-05-06,male,T20,2060,20,Kuldeep,2023,international,Europa Sports Complex,t20s02514,,,['umpires']
6,Gibraltar,2023-05-06,male,T20,2059,20,L Bruce,2023,international,Europa Sports Complex,t20s02515,,,['umpires']
6,Gibraltar,2023-05-07,male,T20,2063,20,Fazil Rahman,2023,international,Europa Sports Complex,t20s02516,,,
6,Gibraltar,2023-05-07,male,T20,2062,20,Suman Ghimire,2023,international,Europa Sports Complex,t20s02517,,,
6,Colombo,2023-05-09,female,T20,1437,20,,2023,international,"Sinhalese Sports Club Ground, Colombo",t20s02518,,,['player_of_match']
6,Colombo,2023-05-11,female,T20,1439,20,WK Dilhari,2023,international,"Sinhalese Sports Club Ground, Colombo",t20s02519,,,
6,Colombo,2023-05-12,female,T20,1441,20,NND de Silva,2023,international,"Sinhalese Sports Club Ground, Colombo",t20s02520,,,
6,Brondby,2023-05-18,male,T20,2067,20,ND Laegsgaard,2023,international,"Svanholm Park, Brondby",t20s02521,,,
6,Brondby,2023-05-18,male,T20,2068,20,SA Ahmad,2023,international,"Svanholm Park, Brondby",t20s02522,,,
6,Brondby,2023-05-19,male,T20,2070,20,Choudry Share Ali,2023,international,"Svanholm Park, Brondby",t20s02523,,,
6,Brondby,2023-05-19,male,T20,2072,20,HAM Shah,2023,international,"Svanholm Park, Brondby",t20s02524,,,
6,Copenhagen,2023-05-20,male,T20,2075,20,Raza Iqbal,2023,international,"Solvangs Park, Glostrup",t20s02525,,,
6,Copenhagen,2023-05-21,male,T20,2076,20,Prashant Shukla,2023,international,"Solvangs Park, Glostrup",t20s02526,,,
6,St Clement,2023-05-29,female,T20,1454,20,SK Ravuri,2023,international,"FB Fields, St Clement",t20s02527,,,
6,St Saviour,2023-05-29,female,T20,1455,20,EL Bartram,2023,international,"Grainville, St Saviour, Jersey",t20s02528,,,
6,Bangi,2023-05-29,female,T20,1452,20,Nik Nur Atiela,2023,international,"YSD-UKM Cricket Oval, Bangi",t20s02529,,,
6,St Saviour,2023-05-29,female,T20,1453,20,G Mallett,2023,international,"Grainville, St Saviour, Jersey",t20s02530,,,
6,Bangi,2023-05-30,female,T20,1457,20,RC Belbashi,2023,international,"YSD-UKM Cricket Oval, Bangi",t20s02531,,,
6,St Saviour,2023-05-30,female,T20,1458,20,CM Gough,2023,international,"Grainville, St Saviour, Jersey",t20s02532,,,
6,St Clement,2023-05-30,female,T20,1459,20,IY Mckeon,2023,international,"FB Fields, St Clement",t20s02533,,,
6,St Saviour,2023-05-30,female,T20,1460,20,,2023,international,"Grainville, St Saviour, Jersey",t20s02534,,,['player_of_match']
6,St Clement,2023-06-01,female,T20,1466,20,A Bester,2023,international,"FB Fields, St Clement",t20s02535,,,
6,Bangi,2023-06-01,female,T20,1462,20,RC Belbashi,2023,international,"YSD-UKM Cricket Oval, Bangi",t20s02536,,,
6,St Saviour,2023-06-01,female,T20,1463,20,CM Gough,2023,international,"Grainville, St Saviour, Jersey",t20s02537,,,
6,St Clement,2023-06-01,female,T20,1464,20,PC McGeown,2023,international,"FB Fields, St Clement",t20s02538,,,
6,St Saviour,2023-06-01,female,T20,1465,20,CM Gough,2023,international,"Grainville, St Saviour, Jersey",t20s02539,,,
6,St Saviour,2023-06-02,female,T20,1469,20,PC McGeown,2023,international,"Grainville, St Saviour, Jersey",t20s02540,,,
6,St Saviour,2023-06-02,female,T20,1467,20,AS Withanage,2023,international,"Grainville, St Saviour, Jersey",t20s02541,,,
6,St Clement,2023-06-02,female,T20,1468,20,CM Greechan,2023,international,"FB Fields, St Clement",t20s02542,,,
6,Bangi,2023-06-03,female,T20,1470,20,WA Duraisingam,2023,international,"YSD-UKM Cricket Oval, Bangi",t20s02543,,,
6,Bangi,2023-06-04,female,T20,1471,20,SR Magar,2023,international,"YSD-UKM Cricket Oval, Bangi",t20s02544,,,
6,Krefeld,2023-06-10,male,T20,2090,20,Ghulam Ahmadi,2023,international,Bayer Uerdingen Cricket Ground,t20s02545,,,
6,Nairobi,2023-06-10,male,T20,2088,20,CO Obuya,2023,international,"Gymkhana Club Ground, Nairobi",t20s02546,,,
6,Nairobi,2023-06-11,male,T20,2091,20,SO Ngoche,2023,international,"Gymkhana Club Ground, Nairobi",t20s02547,,,
6,Krefeld,2023-06-11,male,T20,2093,20,V Ganesan,2023,international,Bayer Uerdingen Cricket Ground,t20s02548,,,
6,Prague,2023-06-11,male,T20,2092,20,A Ashokan,2023,international,"Scott Page Field, Vinor",t20s02549,,,['umpires']
6,Prague,2023-06-11,male,T20,2095,20,S Wickramasekara,2023,international,"Scott Page Field, Vinor",t20s02550,,,['umpires']
6,Nairobi,2023-06-11,male,T20,2094,20,H Ssenyondo,2023,international,"Gymkhana Club Ground, Nairobi",t20s02551,,,
